x,y,range,pos_x,pos_y,lat,lon
470,1100,24,21.34140586853028,-13.286766052246094,-22.91727877160292,-43.16676134519969
2520,1286,14,6.3138427734375,-14.07409954071045,-22.91711064044276,-43.16675253636674
2683,1098,23,9.43864917755127,-23.74381828308105,-22.91714560135576,-43.16664434976188
2802,724,3736,1373.3466796875,-3790.80322265625,-22.932405257101003,-43.12449779119875
1165,1114,23,16.952041625976562,-15.993992805480955,-22.917229662582525,-43.16673105624518
1044,1222,17,12.972978591918944,-11.39334774017334,-22.91718514408808,-43.16678252911456
2481,1284,14,6.469862937927246,-14.0235595703125,-22.917112386025263,-43.16675310181729
501,1236,16,14.480794906616213,-9.188015937805176,-22.917202013816365,-43.16680720277537
2766,1373,12,4.663839817047119,-12.5113525390625,-22.91709217990397,-43.16677002066974
123,878,98,94.24722290039062,-47.20135498046875,-22.91809445539159,-43.16638190249518
1779,1464,10,6.409660339355469,-8.75067138671875,-22.917111712467435,-43.16681209586724
770,1135,21,17.69120979309082,-13.202716827392578,-22.917237932532927,-43.16676228555799
2388,1559,9,4.313165187835693,-8.755924224853516,-22.917088256491247,-43.16681203709751
45,1392,12,11.817134857177734,-5.626002311706543,-22.91717221229422,-43.16684705524377
551,1237,16,14.270347595214844,-9.33441162109375,-22.91719965929285,-43.166805564873336
1704,1050,29,17.79998779296875,-23.205001831054688,-22.917239149561343,-43.166650378140176
2088,826,423,222.62136840820312,-369.5403747558594,-22.919530729116225,-43.162775513820144
817,1276,15,12.218555450439451,-9.377882957458496,-22.91717670346219,-43.16680507850797
772,1331,13,11.067387580871582,-8.269319534301758,-22.91716382398278,-43.16681748132094
2177,1121,22,11.335975646972656,-19.946929931640625,-22.91716682899583,-43.16668683005224
663,1337,13,11.257542610168455,-7.879431247711182,-22.91716595147248,-43.16682184346333
1572,1392,12,7.765779495239258,-9.342485427856444,-22.917126884979808,-43.166805474542095
2088,1446,11,5.817655086517334,-9.657017707824709,-22.91710508900298,-43.166801955496666
441,1586,9,8.100451469421387,-4.954248428344727,-22.917130629351863,-43.16685457095068
2811,833,280,102.71185302734376,-285.5599975585937,-22.91818915924175,-43.163715101839806
914,835,264,208.0144195556641,-169.13504028320312,-22.919367303866142,-43.16501768583259
1009,1172,19,14.901066780090332,-12.818132400512695,-22.91720671589595,-43.166766588359806
681,1199,18,15.14781665802002,-10.717690467834473,-22.917209476579306,-43.16679008849332
427,1502,10,9.109030723571776,-5.523327350616455,-22.917141913523423,-43.16684820399026
2751,1330,13,5.088417053222656,-13.490633964538574,-22.91709693015276,-43.16675906428771
1233,1063,27,19.945247650146484,-19.592185974121094,-22.917263151126093,-43.16669079899336
1204,1279,15,10.881783485412598,-10.506877899169922,-22.91716174740977,-43.16679244710339
1376,1191,18,12.665724754333496,-13.545985221862791,-22.91718170647521,-43.16675844500759
1510,1101,24,15.80335521697998,-18.314128875732425,-22.917216810866154,-43.166705098132965
1175,1102,24,17.59329605102539,-16.697656631469727,-22.91723683705584,-43.16672318352393
824,1281,14,12.066987037658691,-9.300262451171877,-22.917175007686705,-43.16680594694058
2199,1011,34,17.18869972229004,-30.689674377441406,-22.91723231035716,-43.16656663823699
1345,820,648,447.4910888671875,-469.828369140625,-22.92204661321176,-43.16165347315797
580,1441,11,9.613160133361816,-6.399681568145752,-22.917147553816665,-43.16683839917691
980,1451,11,8.506622314453125,-7.192845344543457,-22.91713517366653,-43.16682952511362
1489,896,80,52.81477355957031,-60.43790435791016,-22.91763090147192,-43.16623380952833
2320,1086,25,11.917119026184082,-23.084386825561523,-22.917173330935626,-43.16665172760321
127,1149,20,19.79792213439941,-9.94088077545166,-22.917261502820928,-43.16679877958408
339,1332,13,12.3085298538208,-7.067663192749023,-22.917177710112483,-43.16683092567473
1351,1460,10,7.501105308532715,-7.903738021850586,-22.91712392375597,-43.16682157151464
100,1458,10,10.494050979614258,-5.178172588348389,-22.91715740938666,-43.16685206564569
2357,1398,11,5.563797473907471,-11.054815292358398,-22.91710224879698,-43.16678631667831
1592,1238,16,10.466079711914062,-12.744370460510254,-22.91715709643893,-43.16676741362206
169,1267,15,14.603665351867676,-7.533070087432861,-22.91720338851367,-43.16682571861617
2538,980,39,17.029972076416016,-38.45951461791992,-22.917230534482844,-43.16647970782482
1187,1077,26,19.16334342956543,-18.31758499145508,-22.917254403036804,-43.1667050594653
1337,835,270,187.2898712158203,-195.7040863037109,-22.919135433779545,-43.164720426423095
2857,1312,13,4.9366865158081055,-14.245299339294434,-22.91709523256339,-43.16675062095168
1806,1567,9,5.485301971435547,-7.614976406097412,-22.917101370574752,-43.16682480223309
2723,1460,10,4.151733875274658,-10.770031929016112,-22.91708645036781,-43.16678950288735
856,1407,11,9.44980812072754,-7.423234462738037,-22.91714572620408,-43.16682694747748
1061,876,104,78.89385986328125,-69.98860931396484,-22.91792267912132,-43.16612695447176
881,904,73,58.265254974365234,-46.45539855957031,-22.917691882467828,-43.16639024839383
135,984,39,37.975582122802734,-19.166643142700195,-22.91746487784877,-43.1666955600454
1540,1573,9,5.997342109680176,-7.076912879943848,-22.91710709937469,-43.16683082218752
2838,1099,23,8.566092491149902,-24.33921241760254,-22.91713583902989,-43.166637688382
53,1226,16,16.44405174255371,-7.869880199432373,-22.91722397909759,-43.16682195032223
1559,1336,13,8.62770938873291,-10.29818630218506,-22.917136528411152,-43.16679478198364
453,960,46,40.90897750854492,-25.20507431030273,-22.91749769721984,-43.16662800095872
305,1455,10,10.057634353637695,-5.653918266296387,-22.917152526676592,-43.1668467429149
504,935,55,48.2791862487793,-30.689128875732425,-22.917580156480746,-43.16656664434017
2586,1341,13,5.473184585571289,-12.802337646484377,-22.917101235003194,-43.16676676507444
838,1216,17,13.93358039855957,-10.828800201416016,-22.91719589147906,-43.16678884537703
1222,1450,11,7.937840461730957,-7.746612548828125,-22.91712881002978,-43.16682332946354
1255,1158,20,14.426687240600586,-14.35755443572998,-22.91720140844977,-43.16674936502086
602,1214,17,14.885071754455566,-10.042120933532717,-22.91720653694064,-43.16679764689043
1734,1499,10,6.189877510070801,-8.219403266906738,-22.91710925349642,-43.16681803979339
1877,1140,21,12.151002883911133,-17.63204002380371,-22.91717594767156,-43.16671272946942
541,892,82,71.95068359375,-46.77868270874024,-22.917844997578808,-43.16638663143088
1072,836,256,192.4363708496093,-171.83056640625,-22.91919301377097,-43.164987527786906
686,1122,22,18.82382583618164,-13.35867977142334,-22.917250604451063,-43.16676054061567
542,1290,14,12.73507308959961,-8.284733772277832,-22.91718248235724,-43.16681730886359
1856,1374,12,7.207703113555908,-10.322428703308104,-22.91712064111785,-43.16679451075517
1618,918,63,40.23216247558594,-49.76868438720703,-22.917490124887845,-43.16635317873812
498,1397,12,10.542651176452637,-6.677034854888916,-22.917157953134662,-43.16683529609695
1522,1385,12,7.9991559982299805,-9.33723258972168,-22.91712949603936,-43.166805533311816
1108,1207,17,13.21568775177002,-12.05484676361084,-22.91718785956312,-43.16677512814093
2313,994,37,17.732194900512695,-34.18485641479492,-22.917238391081906,-43.16652753349279
1256,1380,12,8.818446159362793,-8.781399726867676,-22.91713866240948,-43.16681175207288
1325,1054,28,20.068021774291992,-20.82033348083496,-22.91726452474574,-43.1666770582515
113,1074,26,25.39371490478516,-12.636012077331545,-22.91732410958721,-43.166768625955726
985,877,102,79.22239685058594,-67.18598937988281,-22.917926354854,-43.16615831070285
987,1135,21,16.688220977783203,-14.169533729553224,-22.91722671090823,-43.16675146863136
636,1035,31,26.32461929321289,-18.128063201904297,-22.917334524717983,-43.166707179870194
1574,841,211,134.98452758789062,-162.58731079101562,-22.91855023190409,-43.16509094304329
2723,1195,18,6.947634696960449,-18.022891998291016,-22.917117731424224,-43.16670835654511
1765,1380,12,7.387049198150635,-9.99820041656494,-22.917122647675075,-43.16679813828131
1921,1141,21,11.90103816986084,-17.75364112854004,-22.917173151020027,-43.16671136897372
1686,1399,11,7.364429950714111,-9.495464324951172,-22.917122394606743,-43.16680376298585
2212,1283,14,7.383315086364746,-13.297091484069824,-22.91712260589714,-43.16676122967685
2077,866,118,62.75876235961914,-103.4357452392578,-22.917742156660992,-43.16575274171807
1795,1211,17,10.3507661819458,-14.271806716918944,-22.917155806289795,-43.16675032438222
2544,1405,11,5.003275394439697,-11.34851360321045,-22.917095977572103,-43.1667830307272
1948,1181,18,10.516927719116213,-15.958907127380373,-22.91715766533586,-43.16673144879025
2712,927,56,21.930234909057617,-56.40800857543945,-22.91728535953132,-43.16627889674899
2694,1114,22,8.898239135742188,-22.573331832885746,-22.917139555148083,-43.16665744538115
703,1398,12,9.992156982421877,-7.163852214813232,-22.91715179410363,-43.16682984949413
871,1109,23,18.70974540710449,-14.82902717590332,-22.917249328098087,-43.166744090096486
2276,1577,9,4.443336009979248,-8.353480339050293,-22.917089712866524,-43.16681653971427
873,868,117,93.58644104003906,-74.2632827758789,-22.91808706244171,-43.16607912863307
277,992,38,35.24706268310547,-19.46941375732422,-22.917434350667747,-43.16669217259166
1302,1360,12,9.003918647766113,-9.214515686035156,-22.91714073751005,-43.16680690629128
1681,1315,13,8.59699821472168,-11.050869941711426,-22.917136184808847,-43.16678636081963
2013,1591,9,4.897068023681641,-7.745131015777588,-22.91709478930436,-43.16682334603921
1792,1438,11,6.6404128074646,-9.138915061950684,-22.9171142941688,-43.16680775212507
1816,1127,22,12.952751159667969,-18.09364318847656,-22.917184917779814,-43.16670756496769
672,1586,9,7.642724514007568,-5.378364086151123,-22.91712550821788,-43.16684982586612
279,964,44,41.452667236328125,-22.925989151000977,-22.91750378012124,-43.16665349978574
1937,1497,10,5.737843990325928,-8.646485328674316,-22.91710419606165,-43.16681326152016
1370,1563,9,6.437154293060303,-6.859938144683838,-22.91711202007488,-43.16683324974105
1118,814,1475,1091.910888671875,-1001.91552734375,-22.929256501327725,-43.15570038344883
1327,1376,12,8.679020881652832,-9.01510524749756,-22.91713710249364,-43.16680913733221
1291,1486,10,7.355604648590088,-7.478582859039307,-22.917122295867628,-43.16682632822937
1226,1409,11,8.469565391540527,-8.285163879394531,-22.91713475906681,-43.16681730405148
1590,1251,15,10.166924476623535,-12.365106582641602,-22.91715374943473,-43.16677165689659
1156,910,69,51.098182678222656,-47.95397567749024,-22.91761169593509,-43.16637348203538
2667,1161,19,7.855382442474365,-19.52196311950684,-22.917127887474184,-43.16669158465966
2195,1424,11,5.7480645179748535,-10.235694885253906,-22.917104310410807,-43.1667954811492
1685,1436,11,6.934078693389893,-8.9351167678833,-22.917117579757143,-43.16681003225813
2651,901,71,28.727508544921875,-70.53414154052734,-22.91736140868813,-43.16612085095614
2631,808,4054,1643.9522705078125,-3976.15625,-22.935432842587915,-43.12242402718729
1494,1191,18,12.163300514221191,-13.960792541503906,-22.91717608525973,-43.166753804066445
2876,1433,11,3.943980216979981,-11.559467315673828,-22.9170841259814,-43.166780670537975
341,868,115,105.3889389038086,-60.59062194824219,-22.918219110974533,-43.166232100895634
527,1394,12,10.52067756652832,-6.7819929122924805,-22.91715770728985,-43.16683412180676
887,1390,12,9.643636703491213,-7.716423988342285,-22.917147894794176,-43.16682366721875
791,1122,22,18.32071876525879,-13.845022201538086,-22.917244975595946,-43.16675509932646
2141,1359,12,6.577348232269287,-11.302383422851562,-22.91711358859065,-43.1667835468402
2748,1497,10,3.8737213611602783,-10.246118545532228,-22.9170833399123,-43.16679536452735
193,1292,14,13.77871036529541,-7.21720027923584,-22.917194158764435,-43.1668292526261
2229,1073,26,13.04379177093506,-23.75949478149414,-22.91718593635904,-43.16664417437031
889,1278,15,11.93243408203125,-9.559174537658691,-22.91717350228331,-43.166803050184186
906,1377,12,9.812427520751951,-7.940604686737059,-22.91714978325712,-43.16682115904356
1973,1012,34,18.91391372680664,-29.15997695922852,-22.917251612371075,-43.166583752775125
694,1158,20,16.859914779663086,-12.022565841674805,-22.9172286318503,-43.16677548930587
2295,1452,10,5.253250598907471,-10.004101753234863,-22.917098774341003,-43.166798072256064
1138,1353,13,9.58951187133789,-8.903993606567383,-22.91714728923553,-43.16681038046983
1680,893,82,50.60466003417969,-65.00918579101562,-22.917606174312308,-43.16618266518471
2030,1460,10,5.834925174713135,-9.32960605621338,-22.91710528222393,-43.16680561863889
2818,1377,12,4.487569332122803,-12.546629905700684,-22.917090207757127,-43.16676962598002
1990,1534,9,5.330331325531006,-8.307353019714355,-22.917099636734456,-43.16681705579526
2707,930,55,21.48326873779297,-55.04597473144531,-22.91728035879098,-43.16629413543599
2051,1542,9,5.14035177230835,-8.330872535705566,-22.917097511208013,-43.16681679265456
1573,1135,21,13.847908020019531,-16.669559478759766,-22.91719493296062,-43.16672349788008
1925,910,67,38.12076568603516,-57.011207580566406,-22.91746650218937,-43.166272148046765
547,1287,14,12.798648834228516,-8.351435661315918,-22.917183193654445,-43.1668165625905
1688,1441,11,6.871840000152588,-8.871177673339844,-22.917116883419112,-43.16681074762057
787,1189,18,15.122323989868164,-11.400737762451172,-22.91720919136261,-43.16678244643363
2718,1499,10,3.930995464324951,-10.158061981201172,-22.917083980705577,-43.16679634972051
2117,927,57,30.078763961791992,-50.88106155395508,-22.91737652678409,-43.16634073325628
369,1468,10,9.711613655090332,-5.681420803070068,-22.917148655332905,-43.16684643521143
2398,1285,14,6.732434749603272,-13.76267433166504,-22.91711532372734,-43.16675602064968
125,784,4796,4604.35302734375,-2308.94873046875,-22.968554354747635,-43.14107705380993
1106,1001,36,27.34902000427246,-24.91720390319824,-22.917345985902934,-43.16663122170616
1395,1252,15,10.855770111083984,-11.742656707763672,-22.91716145636732,-43.16677862098112
1261,1192,18,13.12252426147461,-13.106246948242188,-22.91718681723273,-43.16676336488087
2762,772,3711,1397.1007080078125,-3736.134765625,-22.932671021570908,-43.12510943202479
257,764,4938,4596.1748046875,-2507.04052734375,-22.968462855277327,-43.13886076608477
2184,1542,9,4.852672576904297,-8.578466415405273,-22.91709429259988,-43.16681402252836
2480,1277,14,6.568726539611816,-14.227685928344728,-22.917113492129555,-43.16675081801378
907,1387,12,9.64044189453125,-7.806061267852783,-22.91714785905006,-43.16682266434026
1077,963,45,34.33378982543945,-30.748291015625,-22.91742413280181,-43.16656598242319
2838,919,60,21.625228881835938,-61.44470977783203,-22.917281947067373,-43.16622254520276
2725,1421,11,4.407955646514893,-11.452420234680176,-22.917089317024463,-43.16678186820055
73,1167,19,19.038583755493164,-9.231183052062988,-22.917253007202454,-43.16680671981369
2055,892,81,43.389286041259766,-70.50188446044922,-22.91752544737124,-43.166121211854325
2363,1456,10,5.054736137390137,-10.085041046142578,-22.917096553324427,-43.166797166692255
1082,859,138,103.46453094482422,-92.93441772460938,-22.91819758034174,-43.16587023251595
383,1080,25,23.37394142150879,-13.79318618774414,-22.91730151198726,-43.16675567927738
905,1242,16,12.86467456817627,-10.404422760009766,-22.91718393236259,-43.16679359339047
512,976,41,36.55520248413086,-23.35034942626953,-22.917448986378208,-43.16664875196435
1879,838,232,133.1910858154297,-193.5128936767578,-22.91853016654526,-43.16474494189218
1776,1051,28,17.239788055419922,-23.49270248413086,-22.91723288194289,-43.16664715929197
1067,1481,10,7.927962303161621,-7.058118343353272,-22.91712869951111,-43.16683103246427
2436,978,40,18.18809127807617,-38.18454360961914,-22.917243491735043,-43.16648278425141
2045,1033,31,16.648439407348633,-26.877683639526367,-22.91722626582465,-43.166609287495646
421,1400,11,10.688506126403809,-6.457148551940918,-22.91715958498687,-43.16683775622565
852,1362,12,10.22755527496338,-8.015089988708496,-22.91715442778334,-43.1668203256882
1458,1190,18,12.348642349243164,-13.870566368103027,-22.91717815889852,-43.16675481353359
1610,1211,17,11.093183517456056,-13.656205177307127,-22.9171641125925,-43.1667572118463
710,1358,12,10.6978120803833,-7.70203685760498,-22.91715968910361,-43.16682382818463
104,1108,23,22.58975982666016,-11.175557136535645,-22.91729273841829,-43.16678496579619
2423,1071,26,11.957962989807127,-24.87630653381348,-22.91717378790546,-43.16663167927351
1315,1262,15,10.902861595153809,-11.244481086730955,-22.91716198323557,-43.16678419466227
1561,932,56,36.52693176269531,-43.65190124511719,-22.917448670080137,-43.166421614441205
2081,834,271,143.28746032714844,-236.7721405029297,-22.91864312665392,-43.16426094942378
1356,1191,18,12.751032829284668,-13.475555419921877,-22.91718266091776,-43.166759232989264
713,1455,10,9.089676856994627,-6.556019306182861,-22.91714169698878,-43.166836650041326
77,1170,19,18.865697860717773,-9.171186447143556,-22.917251072923033,-43.166807391066826
705,1444,11,9.265948295593262,-6.651172637939453,-22.91714366914629,-43.16683558544823
1669,1116,22,14.189908981323242,-18.106990814208984,-22.91719875933073,-43.166707415631976
438,1029,31,28.35014533996582,-17.30704689025879,-22.917357186678675,-43.16671636555281
474,1073,26,23.47764205932617,-14.65259838104248,-22.91730267220921,-43.16674606401453
2680,1507,10,3.972078323364258,-9.969316482543944,-22.917084440348216,-43.16679846144012
1888,812,2769,1578.041259765625,-2305.70849609375,-22.93469541798797,-43.141113306152455
1409,1002,36,24.722557067871094,-26.9669246673584,-22.91731660054898,-43.16660828905049
1198,1358,12,9.334202766418455,-8.980612754821777,-22.91714443278996,-43.16680952324061
2232,1134,21,10.618573188781738,-19.38077545166016,-22.91715880256421,-43.16669316429345
249,1057,28,26.30540657043457,-14.27641487121582,-22.91733430976248,-43.16675027282534
1033,1413,11,8.905712127685547,-7.770531177520752,-22.917139638757305,-43.16682306185749
134,1393,12,11.565190315246582,-5.833309173583984,-22.917169393492003,-43.166844735856195
2786,917,61,22.751495361328125,-62.00578308105469,-22.917294547945417,-43.16621626781068
1457,817,838,557.8534545898438,-626.2312622070312,-22.923281367807004,-43.15990360861259
1991,1234,16,9.054763793945312,-14.120908737182615,-22.91714130637496,-43.16675201265678
2596,1205,17,7.281082630157471,-17.15750503540039,-22.91712146210148,-43.16671803865479
1685,1268,15,9.458691596984863,-12.188283920288086,-22.91714582559406,-43.1667736352213
1105,1346,13,9.808754920959473,-8.931290626525879,-22.917149742167386,-43.16681007506571
515,1141,21,18.52617835998535,-11.855624198913574,-22.917247274315955,-43.16677735707989
1314,1483,10,7.333531856536865,-7.558815479278564,-22.91712204891314,-43.16682543057195
265,1322,13,12.765982627868652,-6.998535633087158,-22.91718282817888,-43.16683169908668
1067,1263,15,11.726667404174805,-10.440033912658691,-22.91717120012759,-43.166793194966296
2247,1335,13,6.554631233215332,-12.084267616271973,-22.917113334428656,-43.16677479897498
112,1051,28,27.772781372070312,-13.810921669006348,-22.91735072702363,-43.16675548084953
1459,1101,24,16.089933395385742,-18.08379364013672,-22.91722001715592,-43.16670767516626
691,1202,17,14.994343757629396,-10.673013687133787,-22.91720775949606,-43.16679058834541
2700,1017,32,12.860456466674805,-32.77521133422852,-22.91718388516969,-43.166543304863126
1835,1373,12,7.279883861541748,-10.290132522583008,-22.917121448689432,-43.16679487209082
1660,1198,18,11.254069328308104,-14.282086372375488,-22.91716591261276,-43.166750209371536
2350,1583,9,4.257987976074219,-8.419557571411133,-22.91708763915838,-43.16681580042994
1875,1563,9,5.368711471557617,-7.780659675598144,-22.91710006613864,-43.16682294853798
2052,1071,26,14.228625297546388,-23.074939727783203,-22.917199192496057,-43.166651833299085
2257,1050,28,14.076324462890623,-26.12649345397949,-22.9171974885261,-43.16661769195062
270,1499,10,9.497200965881348,-5.222936630249023,-22.917146256444013,-43.16685156481729
41,1104,23,23.20651054382324,-11.019460678100586,-22.917299638739582,-43.16678671223229
1154,1485,10,7.682498455047607,-7.201236724853516,-22.9171259532161,-43.1668294312293
99,1563,9,9.042728424072266,-4.459146022796631,-22.917141171721013,-43.16686011024812
2039,1297,14,7.738163948059082,-12.444537162780762,-22.91712657601195,-43.166770768212544
1514,1034,31,20.447132110595703,-23.752796173095703,-22.917268766302424,-43.16664424931559
2586,907,67,28.1308822631836,-65.8010025024414,-22.917354733522743,-43.16617380619263
768,875,105,85.9997329711914,-64.10382080078125,-22.9180021809462,-43.16619279457596
18,1509,10,9.91312026977539,-4.636645317077637,-22.917150909826244,-43.16685812435313
2642,1121,22,8.96611499786377,-21.86567687988281,-22.917140314555805,-43.16666536275588
2663,1578,9,3.643582820892334,-9.02751636505127,-22.91708076507967,-43.16680899847432
1165,938,54,39.96510314941406,-37.70646667480469,-22.917487136978625,-43.166488133064725
1337,1386,12,8.50086784362793,-8.882779121398926,-22.917135109284445,-43.16681061782142
1132,1535,9,7.200738430023193,-6.662265777587891,-22.91712056319568,-43.16683546133612
1705,1448,11,6.754343032836914,-8.810713768005371,-22.91711556884127,-43.16681142410195
2488,1032,30,13.529533386230469,-29.47262191772461,-22.91719137092623,-43.16658025484541
1037,926,60,45.587032318115234,-39.87055969238281,-22.91755003616377,-43.16646392079109
1845,1176,19,11.110337257385254,-15.8026704788208,-22.91716430451172,-43.16673319679482
2747,1084,25,9.540016174316406,-25.21394729614257,-22.9171467354685,-43.166627901686105
2356,901,72,33.87999725341797,-67.27040100097656,-22.91741905568644,-43.16615736628999
2873,1031,30,10.850854873657228,-31.72450828552246,-22.91716140137473,-43.1665550603235
173,1418,11,10.99594020843506,-5.686602115631104,-22.91716302461634,-43.16684637724194
2235,865,119,59.02821350097656,-107.95352172851562,-22.91770041858918,-43.16570219599767
432,1052,28,25.736228942871094,-15.653444290161133,-22.917327941697728,-43.16673486636507
671,855,147,124.1521987915039,-87.31629180908203,-22.918429037802547,-43.1659330891496
892,1414,11,9.24936866760254,-7.422967910766602,-22.917143483650342,-43.16682695045972
584,904,72,62.46212387084961,-41.68320846557617,-22.91773883781462,-43.16644364054078
289,1538,9,8.951642990112305,-4.982001781463623,-22.9171401526403,-43.16685426044102
3,916,63,62.851539611816406,-29.108259201049805,-22.91774319467008,-43.16658433140299
2126,1437,11,5.804348945617676,-9.876532554626465,-22.917104940131413,-43.16679949952389
1717,1512,10,6.11440896987915,-8.034855842590332,-22.91710840914041,-43.166820104544165
285,1531,9,9.04650592803955,-5.022180557250977,-22.917141213984426,-43.16685381091344
2229,1315,13,6.867580413818359,-12.509418487548828,-22.91711683576207,-43.166770042308265
688,1603,8,7.448482513427734,-5.292307376861572,-22.917123335002387,-43.16685078868453
2141,1488,10,5.336263656616211,-9.169729232788086,-22.91709970310648,-43.16680740737041
1392,1150,20,14.107776641845703,-15.23302936553955,-22.917197840418908,-43.16673957004514
410,957,46,42.129493713378906,-25.2792911529541,-22.917511352581265,-43.16662717060693
640,1301,14,12.148653984069824,-8.386188507080078,-22.91717592139163,-43.16681617376922
2060,1518,9,5.29317569732666,-8.628521919250488,-22.9170992210304,-43.166813462498105
2822,1222,16,6.124655246734619,-17.178863525390625,-22.917108523777653,-43.16671779969205
1489,1156,20,13.408374786376951,-15.343700408935549,-22.917190015381365,-43.166738331837
2046,821,566,302.9795227050781,-489.4534301757813,-22.92042979103496,-43.16143390433905
2639,1533,9,3.920001268386841,-9.538189888000488,-22.91708385770048,-43.16680328496433
1809,1373,12,7.353544235229492,-10.22758674621582,-22.91712227281534,-43.16679557186456
402,992,38,34.2703742980957,-20.46224021911621,-22.917423423297137,-43.16668106466526
1409,1593,9,6.111573219299316,-6.666396141052246,-22.91710837741351,-43.16683541512485
489,1615,8,7.718399524688721,-4.861528873443604,-22.91712635488392,-43.16685560831424
1037,1586,9,6.917648315429688,-6.050196647644043,-22.91711739593103,-43.16684230927895
330,1564,9,8.561431884765625,-4.888558387756348,-22.91713578688616,-43.16685530590303
374,1571,9,8.39441967010498,-4.926090717315674,-22.91713391832256,-43.16685488598437
2220,1454,10,5.42129373550415,-9.81578254699707,-22.91710065443875,-43.16680017920624
2756,1106,23,8.80335521697998,-23.431400299072266,-22.917138493569222,-43.16664784515217
564,1189,18,16.008756637573242,-10.55449104309082,-22.917219108935303,-43.16679191439872
1217,1545,9,6.924403667449951,-6.737579822540283,-22.91711747151116,-43.16683461870864
2103,1580,9,4.781439304351807,-8.014747619628906,-22.917093495628823,-43.16682032951869
1550,1029,32,20.636903762817383,-24.49907875061035,-22.917270889502827,-43.16663589976784
2358,1522,9,4.601658821105957,-9.149434089660645,-22.91709148421147,-43.16680763443623
2492,1133,21,9.373584747314451,-20.47789192199707,-22.91714487340285,-43.16668088955111
2162,1559,9,4.789851665496826,-8.345242500305176,-22.91709358974788,-43.166816631880735
2372,960,45,20.953697204589844,-42.06721496582031,-22.91727443384655,-43.1664393442049
1801,867,118,70.0623550415039,-96.96300506591795,-22.9178238706091,-43.16582515993437
177,1131,21,20.66039657592773,-10.71194839477539,-22.91727115234477,-43.16679015273669
2439,1505,10,4.529256343841553,-9.528971672058104,-22.917090674159137,-43.16680338809944
548,1157,20,17.538843154907227,-11.451485633850098,-22.91723622782675,-43.16678187865704
529,848,172,150.02542114257812,-96.82941436767578,-22.918718512207903,-43.16582665457186
1182,1422,11,8.400768280029297,-8.006246566772461,-22.91713398935198,-43.166820424630046
1416,964,45,30.66465950012207,-33.588714599609375,-22.917383081891924,-43.166534203237866
348,1593,9,8.210823059082031,-4.741203308105469,-22.91713186420965,-43.16685695453896
910,1088,25,19.900711059570312,-16.142744064331055,-22.917262652842467,-43.16672939198854
2281,984,39,19.009597778320312,-35.85917282104492,-22.91725268290197,-43.16650880093062
1069,1273,15,11.467863082885742,-10.221724510192873,-22.917168304576894,-43.16679563745234
560,882,94,81.45335388183594,-53.57159805297852,-22.91795131521461,-43.16631063103544
876,1097,24,19.458959579467773,-15.468756675720217,-22.91725771044506,-43.16673693268432
125,846,184,176.64889526367188,-88.58426666259766,-22.919016380569072,-43.16591890281201
2244,985,39,19.24447631835937,-35.40817642211914,-22.917255310766595,-43.166513846761895
731,1555,9,7.837530136108398,-5.714190483093262,-22.91712768773927,-43.166846068578174
2835,809,3491,1257.963134765625,-3565.63427734375,-22.931114324622573,-43.12701702307738
2490,859,131,57.44757080078125,-125.32256317138672,-22.9176827340658,-43.16550786794393
288,1302,14,13.209370613098145,-7.3470139503479,-22.917187788885805,-43.1668278002467
2099,1414,11,6.094250202178955,-10.188743591308594,-22.917108183600384,-43.16679600644897
2792,1455,10,4.015566349029541,-10.996087074279783,-22.9170849269003,-43.1667869737405
375,1599,8,8.096172332763672,-4.754015922546387,-22.917130581476087,-43.16685681118906
2104,1613,8,4.5843024253845215,-7.689308166503906,-22.9170912900249,-43.16682397059559
1503,1437,11,7.387010097503662,-8.524658203125,-22.91712264723761,-43.16681462454461
1646,1422,11,7.19359302520752,-9.051551818847656,-22.91712048325157,-43.16680872956121
126,986,39,37.62798690795898,-18.881498336791992,-22.917460988889104,-43.166698750298316
1602,1221,17,10.856646537780762,-13.300321578979492,-22.917161466172946,-43.16676119353794
1938,1402,11,6.648733615875244,-10.02546215057373,-22.91711438726355,-43.16679783327198
2474,991,37,16.597326278686523,-35.79587173461914,-22.91722569396149,-43.166509509154906
1456,903,74,49.56917572021485,-55.61167907714844,-22.91759458912196,-43.16628780623096
2834,733,3669,1323.0015869140625,-3746.949951171875,-22.9318419868753,-43.124988429725086
1059,1372,12,9.48205852508545,-8.401802062988281,-22.91714608702758,-43.16681599908186
246,1138,21,19.91399002075196,-10.787235260009766,-22.917262801409944,-43.16678931041329
2407,860,129,59.06626510620117,-121.5064697265625,-22.91770084431759,-43.165550563104425
32,1370,12,12.312180519104004,-5.811971187591553,-22.917177750956803,-43.16684497458954
2304,874,102,49.0803337097168,-94.04055786132812,-22.91758911986697,-43.16585785681516
1110,1469,10,7.971411228179932,-7.279834270477295,-22.917129185625736,-43.1668285518654
2763,1617,8,3.274613857269287,-8.763875961303711,-22.917076636986543,-43.16681194813201
462,1419,11,10.254480361938477,-6.35302734375,-22.9171547290262,-43.166838921153015
2302,865,119,56.99678802490234,-109.06037902832033,-22.91767769062458,-43.16568981227312
537,1316,13,12.100464820861816,-7.847994804382324,-22.917175382242345,-43.16682219518008
947,1003,36,28.274070739746094,-23.44410514831543,-22.91735633554196,-43.16664770300796
